(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions – Total,Sessions – Total – B2B,Session percentage – Total,Session percentage – Total – B2B,Page views – Total,Page views – Total – B2B,Page views percentage – Total,Page views percentage – Total – B2B,Featured Offer (Buy Box) percentage,Featured Offer (Buy Box) percentage – B2B,Units ordered,Units ordered – B2B,Unit Session Percentage,Unit session percentage – B2B,Ordered Product Sales,Ordered product sales – B2B,Total order items,Total order items – B2B
B01ELOT970,B01ELOT970,Callebaut 54% Bitter Sweet Dark Chocolate '811' Callets - 8x2.5kg,CAL02 - 005,4,0,0.00%,0.00%,4,0,0.00%,0.00%,25.00%,0.00%,2,0,50.00%,0.00%,£489.86,£0.00,2,0
B01EX16RSU,B01EX16RSU,( 2 Pack ) Paxo Sage and Onion Stuffing Mix 2.5kg,STU01 - 002 Prime,10,0,0.00%,0.00%,16,0,0.01%,0.00%,100.00%,0.00%,2,0,20.00%,0.00%,£73.68,£0.00,2,0
B01EX172HU,B01EX172HU,( 1.9kg Pack ) Bisto for Meat Gravy Granules 1.9kg,GRA02,10,0,0.00%,0.00%,14,0,0.00%,0.00%,76.92%,0.00%,4,0,40.00%,0.00%,£84.32,£0.00,2,0
B01EX17U5O,B01EX17U5O,( 25kg Pack ) Tate & Lyle Granulated Cane Sugar 25kg Y,TATEGR002 - 002,13,0,0.01%,0.00%,14,0,0.00%,0.00%,84.62%,0.00%,2,1,15.38%,0.00%,£70.20,£34.60,2,1
B01EX18NLO,B01EX18NLO,( 3kg Pack ) Batchelors Chip Shop Style Mushy Peas 3kg,VEG06C - 001 Prime,38,1,0.02%,0.02%,44,3,0.02%,0.04%,100.00%,100.00%,2,0,5.26%,0.00%,£23.92,£0.00,2,0
B01ITOKA6W,B01ITOKA6W,Monin Peach Syrup 70cl Bottle - Set of 6 - Peach Syrup Flavouring for Cocktails,MONINS30 - 004,11,1,0.00%,0.02%,11,1,0.00%,0.01%,36.36%,100.00%,2,2,18.18%,200.00%,£129.14,£129.14,2,2
B01IU4NFJ0,B01IU4NFJ0,"Polenghi ReaLime Lime Juice 1L – Pure Lime Juice From Concentrate | Authentic Citrus Flavour for Cocktails, Cooking & Mixology",JUI02D - 001,20,3,0.01%,0.05%,31,5,0.01%,0.06%,85.71%,100.00%,2,0,10.00%,0.00%,£17.98,£0.00,2,0
B09S9FZ4WH,B01J420VHG,Fever-Tree Refreshingly Light indian Tonic 24 x 200ml,FEV02 - 002,83,0,0.04%,0.00%,101,0,0.04%,0.00%,45.36%,0.00%,2,0,2.41%,0.00%,£65.22,£0.00,2,0
B07N8RXL92,B01LN122MS,Belazu Beldi Black Olive Tapenade 170 g (Pack of 3),OLI99 - 001,35,1,0.02%,0.02%,44,1,0.02%,0.01%,0.00%,0.00%,6,5,17.14%,500.00%,£89.37,£74.45,2,1
B01M9DOGA7,B01M9DOGA7,Caterwrap Baking Parchment 45cm x 50 metres,CATER004 - 001 Prime,21,3,0.01%,0.05%,26,5,0.01%,0.06%,20.00%,0.00%,2,0,9.52%,0.00%,£24.36,£0.00,2,0
B01MRKI46M,B01MRKI46M,"Callebaut, Dark, Milk & White chocolate chips (3 x 2.5kg Bundle)",CAL000A,10,0,0.00%,0.00%,14,0,0.00%,0.00%,64.29%,0.00%,2,0,20.00%,0.00%,£187.92,£0.00,2,0
B01N8QYKMP,B01N8QYKMP,Monin Vanilla Frappe Mix 1.36kg Tub - Flavoured Coffee Powder for Coffee Shops by Monin,MONINF001 - 001,47,0,0.02%,0.00%,52,0,0.02%,0.00%,32.65%,0.00%,2,0,4.26%,0.00%,£63.28,£0.00,2,0
B072BCH4HF,B072BCH4HF,Middleton Foods Piri Piri Meat Glaze Marinade Seasoning Mix 2.5kg,POW05 - 002,31,2,0.01%,0.03%,46,2,0.02%,0.02%,88.10%,100.00%,2,0,6.45%,0.00%,£44.60,£0.00,2,0
B074RQ98SG,B074RQ98SG,"Malay Taste Sambal Oelek, 185 g",ORI83 - 001,11,0,0.00%,0.00%,12,0,0.00%,0.00%,81.82%,0.00%,4,0,36.36%,0.00%,£30.44,£0.00,2,0
B0758NBWPY,B0758NBWPY,Taylor & Colledge | Vanilla Bean Paste | 1 x 65g,VAN07 a,43,0,0.02%,0.00%,57,0,0.02%,0.00%,12.96%,0.00%,3,0,6.98%,0.00%,£33.72,£0.00,2,0
B076JH269C,B076JH269C,Wrapmaster Baking Parchment Refill Rolls 450mm x 50m - 21C32 - 3 Pack,WRA06 - 004,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,2,0,200.00%,0.00%,£62.82,£0.00,2,0
B076QKSQFC,B076QKSQFC,McDougalls Fish Batter Mix - 1x3.5kg,MCD05 - 003,34,1,0.02%,0.02%,47,1,0.02%,0.01%,56.82%,100.00%,2,0,5.88%,0.00%,£33.94,£0.00,2,0
B0772P3ZV2,B0772P3ZV2,Macphie - OTT Chocolate Dessert Topping Sauce 500g,MAC03A - 001 Prime,24,2,0.01%,0.03%,36,2,0.01%,0.02%,23.33%,0.00%,2,0,8.33%,0.00%,£16.54,£0.00,2,0
B077P22CFF,B077P22CFF,Taylor And College Organic Vanilla Bean Paste 65G,VAN07 - 018,17,0,0.01%,0.00%,22,0,0.01%,0.00%,47.62%,0.00%,2,0,11.76%,0.00%,£22.48,£0.00,2,0
B077XXFJGV,B077XXFJGV,Essential Cuisine Mushroom Stock Mix - 1x700g,STO25,26,3,0.01%,0.05%,32,3,0.01%,0.04%,23.08%,100.00%,2,2,7.69%,66.67%,£56.68,£56.68,2,2
B079H32ZJ8,B079H32ZJ8,"Saver Bundle Callebaut, Milk Chocolate Chips (2 x 2.5kg Bundle)",CAL03P uk shipping,63,0,0.03%,0.00%,79,0,0.03%,0.00%,77.92%,0.00%,2,0,3.17%,0.00%,£139.89,£0.00,2,0
B079SWMPP1,B079SWMPP1,LA ESPAÑOLA - Extra Virgin Olive Oil Flavoured with White Truffle - 250 ml,TRU14 - 001 Prime,35,1,0.02%,0.02%,45,1,0.02%,0.01%,11.36%,0.00%,8,0,22.86%,0.00%,£63.52,£0.00,2,0
B079TVBXHY,B079TVBXHY,Cacao Barry - Cocoa Butter 1kg,BAK23A - 001,12,0,0.01%,0.00%,13,0,0.00%,0.00%,91.67%,0.00%,2,0,16.67%,0.00%,£113.30,£0.00,2,0
B07CJS4BD6,B07CJS4BD6,Epicure Tinned Vegetables & Pulses (Haricot Beans 2 x 400g),BEA21 - 003,9,1,0.00%,0.02%,12,2,0.00%,0.02%,100.00%,100.00%,4,0,44.44%,0.00%,£28.60,£0.00,2,0
B0CCSNS77R,B07GSJQ1VR,"Carte D'Or Crème Brulee Dessert Powder Mix, 1.25 kg (Pack of 1)",DES15 - 001,66,12,0.03%,0.19%,95,17,0.03%,0.20%,74.12%,66.67%,2,0,3.03%,0.00%,£43.39,£0.00,2,0
B07HZ3PW3Y,B07HZ3PW3Y,Cadburys Drinking Hot Chocolate 2KG,HOT06 - 003 Prime,676,54,0.31%,0.87%,929,103,0.33%,1.23%,0.83%,0.00%,2,0,0.30%,0.00%,£53.64,£0.00,2,0
B07N3WBJ29,B07N3WBJ29,Essential Phytosterolins Catering Foil - 30cm x 75m,CATER001 - 002 Prime,222,9,0.10%,0.15%,281,11,0.10%,0.13%,2.63%,0.00%,3,0,1.35%,0.00%,£36.37,£0.00,2,0
B07N888FT9,B07N888FT9,Essential Cuisine - Lamb Stock Mix - 700g,STO23,10,1,0.00%,0.02%,13,1,0.00%,0.01%,53.85%,0.00%,2,1,20.00%,100.00%,£56.44,£28.22,2,1
B07N88XDMK,B07N88XDMK,Essential Cuisine - Premier Jus - Lamb Jus (Concentrated Base) 1kg,JUS02 - 001 uk shipping,4,0,0.00%,0.00%,4,0,0.00%,0.00%,75.00%,0.00%,2,0,50.00%,0.00%,£70.98,£0.00,2,0
B0GSQSTGXC,B07PF88F7L,"We Can Source It Ltd - Wrapmaster 4500 Kitchen Foil - Aluminium Foil - Foil Wrap - For Catering, Packing, Cooking, Baking, Roasting - Foil Paper - Multipurpose Silver Foil Wrap - 45cm x 90m - Box of 3",WRA04 - 002,9,1,0.00%,0.02%,12,2,0.00%,0.02%,58.33%,0.00%,2,0,22.22%,0.00%,£105.10,£0.00,2,0
B07QDMJ7MD,B07QDMJ7MD,Belazu Rose Harissa 170g (Pack of 4),SPI12AAAAAA,6,0,0.00%,0.00%,6,0,0.00%,0.00%,50.00%,0.00%,2,0,33.33%,0.00%,£40.70,£0.00,2,0
B07RR273D4,B07RR273D4,Squid (Cuttlefish) Ink 90g,MED60A - 001,23,0,0.01%,0.00%,32,0,0.01%,0.00%,72.41%,0.00%,9,0,39.13%,0.00%,£75.42,£0.00,2,0
B07RR273D4,B07RR273D4,Squid (Cuttlefish) Ink 90g,MED60A - 001 Prime,23,0,0.01%,0.00%,32,0,0.01%,0.00%,72.41%,0.00%,20,19,86.96%,0.00%,£181.74,£171.95,2,1
B07TXQW6GK,B07TXQW6GK,"Kikkoman Ponzu Citrus Seasoned Soy Sauce, Lemon, 250ml, (Pack of 6)",ORI09 - 002,58,3,0.03%,0.05%,94,3,0.03%,0.04%,11.25%,0.00%,2,0,3.45%,0.00%,£49.86,£0.00,2,0
B0DTKNDTVK,B07VMMK2F8,"Rummo Casarecce No.88 - Artisan Italian Pasta, Ideal for Capturing Rich Sauces, 500g (Pack of 1)",RUMMO014 - 001,362,3,0.16%,0.05%,435,4,0.15%,0.05%,16.33%,0.00%,2,0,0.55%,0.00%,£13.60,£0.00,2,0
B07WGF37FX,B07WGF37FX,Squid (Cuttlefish) Ink 90g x4,MED60A - 003,24,1,0.01%,0.02%,37,1,0.01%,0.01%,10.00%,0.00%,3,3,12.50%,300.00%,£66.33,£66.33,2,2
B07WGT8DJG,B07WGT8DJG,"Galets de chocolat VELVET - 2,5 KG",CAL04D - 002,18,0,0.01%,0.00%,22,0,0.01%,0.00%,95.45%,0.00%,2,0,11.11%,0.00%,£75.58,£0.00,2,0
B07WGVFB55,B07WGVFB55,"12OZ Kraft Compostable Double Walled Paper Cups Case of 500 Environmentally Friendly, Biodegradable …",CUP25M - 002 Prime,11,5,0.00%,0.08%,31,21,0.01%,0.25%,6.45%,9.52%,8,8,72.73%,160.00%,£470.24,£470.24,2,2
B0C7J9XG2T,B07Z1P8CY1,Taylors of Harrogate Lapsang Souchong Tea 20 Wrapped & Tagged Tea Bags (Pack of 3),TAYLOR010 - 004 Prime,"1,186",22,0.54%,0.36%,"1,592",28,0.56%,0.33%,0.27%,0.00%,2,0,0.17%,0.00%,£25.60,£0.00,2,0
B081TCNB2R,B081TCNB2R,Belazu Rose Harissa Paste - 130g (Pack of 6),SPI12AAAAA,17,0,0.01%,0.00%,19,0,0.01%,0.00%,94.74%,0.00%,2,0,11.76%,0.00%,£56.94,£0.00,2,0
B08562KZ6G,B08562KZ6G,Sosa - Soy Lecithin Powder - 400g,SOSALE001 - 001,20,1,0.01%,0.02%,26,1,0.01%,0.01%,100.00%,100.00%,2,0,10.00%,0.00%,£59.83,£0.00,2,0
B08644RPSJ,B08644RPSJ,Caterwrap Aluminium Catering Foil Catering Quality Strong 14Mu 450mm x 75m,CATER002 - 001 Prime,106,11,0.05%,0.18%,140,17,0.05%,0.20%,0.00%,0.00%,2,0,1.89%,0.00%,£29.48,£0.00,2,0
B0864W38SX,B0864W38SX,Essential Cuisine - Premier Jus - Chicken Jus (Concentrated Base) 1kg,JUS03,6,0,0.00%,0.00%,7,0,0.00%,0.00%,71.43%,0.00%,2,1,33.33%,0.00%,£73.54,£36.77,2,1
B087GBMPLZ,B087GBMPLZ,Heinz Mayonnaise Squeezy (Pack of 10 - 220ml),HEI41 a,15,0,0.01%,0.00%,17,0,0.01%,0.00%,64.71%,0.00%,3,0,20.00%,0.00%,£75.06,£0.00,2,0
B087V8L9LZ,B087V8L9LZ,Macphie - Premium Creme Brulee - UHT - Long Shelf Life (1 litres),MACPHI006 Prime,29,0,0.01%,0.00%,33,0,0.01%,0.00%,100.00%,0.00%,2,0,6.90%,0.00%,£23.26,£0.00,2,0
B08BPCWQGT,B08BPCWQGT,Fentimans Ginger Beer Drinks - 12x275ml,FENTIM005 - 002 Prime,10,1,0.00%,0.02%,14,1,0.00%,0.01%,76.92%,100.00%,5,0,50.00%,0.00%,£152.82,£0.00,2,0
B08H2DTHMQ,B08H2DTHMQ,Maggi Bechamel Sauce Mix - 2x2kg,MAGGIS001 - 002,10,0,0.00%,0.00%,13,0,0.00%,0.00%,100.00%,0.00%,2,0,20.00%,0.00%,£86.82,£0.00,2,0
B08N1FV2Z8,B08N1FV2Z8,BrewDog Punk Alcohol Free IPA 24 x 330ml Cans Non Alcoholic,LAG10A - 001,267,2,0.12%,0.03%,346,2,0.12%,0.02%,0.00%,0.00%,3,0,1.12%,0.00%,£115.37,£0.00,2,0
B08PJWXWV3,B08PJWXWV3,Monin Natural Cherry Syrup - 1x70cl,MONINS28 - 002,22,0,0.01%,0.00%,25,0,0.01%,0.00%,36.00%,0.00%,2,0,9.09%,0.00%,£29.34,£0.00,2,0
B08R7LDBTZ,B08R7LDBTZ,Essential Cuisine Lobster Glace 600g,GLA01 - 005,2,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,2,0,100.00%,0.00%,£73.82,£0.00,2,0
B08RJ8F3QP,B08RJ8F3QP,"Triple Lion Arrowroot Powder 550g – Gluten-Free Tapioca Starch Thickener, Vegan & Vegetarian, BRCGS Certified, Packed in the UK",BAK04C,9,0,0.00%,0.00%,11,0,0.00%,0.00%,100.00%,0.00%,3,0,33.33%,0.00%,£24.93,£0.00,2,0
B093TH7PHQ,B08SRY6PZQ,Nestle Gofree Rice Pops 350g(Pack of 7),CER38 - 003,5,0,0.00%,0.00%,8,0,0.00%,0.00%,50.00%,0.00%,2,0,40.00%,0.00%,£54.12,£0.00,2,0
B08W2G1KG7,B08W2G1KG7,French White Wine Tarragon Vinegar 75cl - Centaur,VIN21,9,0,0.00%,0.00%,11,0,0.00%,0.00%,100.00%,0.00%,2,0,22.22%,0.00%,£20.40,£0.00,2,0
B08WHKR88F,B08WHKR88F,Tonka Beans 250g Centaur,KZ-ITK0-EINK,33,5,0.01%,0.08%,40,5,0.01%,0.06%,97.30%,100.00%,2,1,6.06%,20.00%,£54.58,£27.29,2,1
B08WPMK3Z8,B08WPMK3Z8,Alpen The Original Muesli Sachets - 30x45g,CER25E - 002,63,5,0.03%,0.08%,78,7,0.03%,0.08%,21.33%,0.00%,2,0,3.17%,0.00%,£29.76,£0.00,2,0
B0922WKBVR,B0922WKBVR,Gold Leaf Gelatine 1KG,BAK09 - 001,43,5,0.02%,0.08%,61,8,0.02%,0.10%,98.15%,100.00%,4,0,9.30%,0.00%,£141.12,£0.00,2,0
B092MRBFVS,B092MRBFVS,Essential Cuisine #1 Chicken Gravy 1.5KG 20L,GRA17 - 001,18,1,0.01%,0.02%,18,1,0.01%,0.01%,83.33%,100.00%,2,0,11.11%,0.00%,£50.68,£0.00,2,0
B093T7TS2H,B093T7TS2H,Cider Vinegar 5L Lefktro Brand,VIN14 - 001 Prime,16,0,0.01%,0.00%,24,0,0.01%,0.00%,100.00%,0.00%,2,0,12.50%,0.00%,£24.98,£0.00,2,0
B095YT6Z3G,B095YT6Z3G,Lingham - Chilli Sauce - 358g - (pack of 3),ORI54 - 006,110,0,0.05%,0.00%,159,0,0.06%,0.00%,2.03%,0.00%,2,0,1.82%,0.00%,£24.92,£0.00,2,0
B0DBQFDXJZ,B0963JYKH7,"Alexander Home The Original European Mill (Brass, 8-Inch Pepper)",TOO08 - 001,149,4,0.07%,0.06%,210,5,0.07%,0.06%,96.39%,100.00%,2,0,1.34%,0.00%,£130.83,£0.00,2,0
B09HZHGBFV,B09HZHGBFV,Merchant Gourmet Whole Chestnuts - 10x500g,NUT15E - 004,16,0,0.01%,0.00%,26,0,0.01%,0.00%,95.83%,0.00%,2,0,12.50%,0.00%,£89.98,£0.00,2,0
B09RV2FVXK,B09RV2FVXK,"Buchanan Natural Sultanas 3kg | Perfect for Breakfast, Baking and Snacking | Suitable for Vegans and Vegetarians",DRISUL001-002,2,0,0.00%,0.00%,2,0,0.00%,0.00%,100.00%,0.00%,2,0,100.00%,0.00%,£36.28,£0.00,2,0
B09SHFV2XK,B09SHFV2XK,Centaur Champagne Vinegar 750ml,VIIN23-001,21,2,0.01%,0.03%,25,2,0.01%,0.02%,95.45%,100.00%,2,0,9.52%,0.00%,£20.26,£0.00,2,0
B09T3F31Z3,B09T3F31Z3,Finest Belgian Chocolate Dark Callets 2.5kg,CAL02 - 006,7,1,0.00%,0.02%,10,2,0.00%,0.02%,75.00%,100.00%,4,4,57.14%,400.00%,£150.11,£150.11,2,2
B09TSZB1NC,B09TSZB1NC,Monin La Sauce Salted Caramel 500ml Case of 6,MONINT03 - 003,14,1,0.01%,0.02%,16,1,0.01%,0.01%,100.00%,100.00%,2,0,14.29%,0.00%,£99.64,£0.00,2,0
B09Y8BY6XR,B09Y8BY6XR,Chefs' Selections Mincemeat 3kg,PRE07 - 001 One Day,35,2,0.02%,0.03%,44,2,0.02%,0.02%,31.71%,0.00%,2,0,5.71%,0.00%,£40.76,£0.00,2,0
B0B4B4MBBR,B0B4B4MBBR,Lefktro Tahini 900g,DIP10E - 001 Prime,8,0,0.00%,0.00%,10,0,0.00%,0.00%,100.00%,0.00%,2,0,25.00%,0.00%,£26.15,£0.00,2,0
B0B4BFBTGH,B0B4BFBTGH,Lion Honey & Mustard Dressing 2.27ltr,DRE05 - 001 Prime,19,1,0.01%,0.02%,23,1,0.01%,0.01%,69.57%,0.00%,2,0,10.53%,0.00%,£35.51,£0.00,2,0
B0BH7WV6MM,B0BH7WV6MM,32 Dark & Milk Chocolate squares Gift Box 5.6 (Pack of 1),VALRHO040A - 001,42,0,0.02%,0.00%,51,0,0.02%,0.00%,97.96%,0.00%,2,0,4.76%,0.00%,£49.84,£0.00,2,0
B0BYPF1XHL,B0BYPF1XHL,"Artisan Toast for Cheese Selection 12 x 100g (4 x 100g Date, Hazlenut & Pumpkins Seeds, 4 x 100g Apricots, Pistachios & Sunflower Seeds, & 4 x 100g Cherries, Almonds & Linseeds)",MILLER001 - 002,18,1,0.01%,0.02%,20,1,0.01%,0.01%,100.00%,0.00%,2,0,11.11%,0.00%,£84.13,£0.00,2,0
B0C1BZFX4M,B0C1BZFX4M,Parkers Dried Apple Rings 1kg,DRI15 - 001,12,0,0.01%,0.00%,12,0,0.00%,0.00%,100.00%,0.00%,2,0,16.67%,0.00%,£31.27,£0.00,2,0
B0C39MR496,B0C39MR496,Branston Small Chunk Pickle 2.55kg,PIC01C - 005,17,0,0.01%,0.00%,20,0,0.01%,0.00%,89.47%,0.00%,2,0,11.76%,0.00%,£36.16,£0.00,2,0
B0C39P6W4G,B0C39P6W4G,Paxo Sage & Onion Stuffing Mix 2.5kg,STU01 - 007,12,0,0.01%,0.00%,21,0,0.01%,0.00%,80.95%,0.00%,2,0,16.67%,0.00%,£39.96,£0.00,2,0
B0C6V2SBKZ,B0C6V2SBKZ,Triple Lion Fajita Mix 600gm,SPIFAJ001 - 001,5,0,0.00%,0.00%,5,0,0.00%,0.00%,100.00%,0.00%,2,0,40.00%,0.00%,£18.08,£0.00,2,0
B0CBK11YLR,B0CBK11YLR,"Chef William Onion Powder, 500g",SPI51G - 003,48,1,0.02%,0.02%,61,1,0.02%,0.01%,10.71%,0.00%,2,0,4.17%,0.00%,£15.52,£0.00,2,0
B0CBKJHFBT,B0CBKJHFBT,Triple Lion Puy Type Dark Speckled Lentils 3kg,LEN02 - 001,38,1,0.02%,0.02%,45,1,0.02%,0.01%,2.38%,0.00%,2,1,5.26%,100.00%,£34.75,£17.50,2,1
B0CBQ7YNKN,B0CBQ7YNKN,Le Guerandais Coarse Sea Salt 1kg X 6,SAL21 - 004 Prime,7,0,0.00%,0.00%,7,0,0.00%,0.00%,100.00%,0.00%,2,0,28.57%,0.00%,£44.12,£0.00,2,0
B0CCPPX8N1,B0CCPNRS84,Whirl Butter Substitute 4ltr (Pack of 4),BUT25 - 004,3,0,0.00%,0.00%,3,0,0.00%,0.00%,66.67%,0.00%,3,0,100.00%,0.00%,£231.15,£0.00,2,0
B0CCQW676Y,B0CCQW676Y,Middleton Foods Garden Mint Meat Glaze Marinade 2.5kg,POW02 - 001,27,0,0.01%,0.00%,29,0,0.01%,0.00%,85.71%,0.00%,2,0,7.41%,0.00%,£49.98,£0.00,2,0
B0CD7WJGVM,B0CD7WHNNJ,"Crusha Milk Shake Syrup 1ltr (Chocolate, 1)",CRUSHA002 - 003,244,2,0.11%,0.03%,295,3,0.10%,0.04%,19.51%,0.00%,2,0,0.82%,0.00%,£19.58,£0.00,2,0
B0CFB8YHPN,B0CFBB9PX6,Galaxy Standard Bar 24 x 42gm (1 Pack),CHO54 - 003 Prime,66,4,0.03%,0.06%,81,5,0.03%,0.06%,52.63%,75.00%,2,1,3.03%,25.00%,£71.58,£35.79,2,1
B0CGM7YDFZ,B0CGM6GZP8,"OTT Dessert Topping Sauces (OTT Toffee, Strawberry, Chocolate)",Bundle - 013 Prime,5,0,0.00%,0.00%,5,0,0.00%,0.00%,100.00%,0.00%,2,0,40.00%,0.00%,£27.39,£0.00,2,0
B0FP5LW7JQ,B0CL9Z17RR,Heinz Professional Mayonnaise 5 lt,MAY30 - 002,213,22,0.10%,0.36%,282,30,0.10%,0.36%,10.76%,0.00%,2,0,0.94%,0.00%,£53.62,£0.00,2,0
B0CLM4P61M,B0CLM177WN,"Caterers Pride Tinned Fruits (Plum Halves In Syrup 2.6kg, Pack of 1)",FRU03A - 001,23,1,0.01%,0.02%,29,1,0.01%,0.01%,100.00%,100.00%,2,0,8.70%,0.00%,£23.64,£0.00,2,0
B0CMBVM77B,B0CMBVM77B,"Essential Cuisine Signature Red Wine Jus - Rich and Velvety Red Wine Gravy, Perfect for Gourmet Dishes - Gluten-Free - 1 Litre",JUS06 - 003 Prime,130,6,0.06%,0.10%,154,8,0.05%,0.10%,36.55%,80.00%,2,0,1.54%,0.00%,£33.98,£0.00,2,0
B0CNDBD7YQ,B0CNDBD7YQ,Heygates Fine Lady Self Raising Flour 1.5kg (Pack of 6),FLO03B - 002 Prime,5,0,0.00%,0.00%,7,0,0.00%,0.00%,100.00%,0.00%,2,0,40.00%,0.00%,£32.32,£0.00,2,0
B0CP63TJXZ,B0CP63TJXZ,"Belazu Beldi Preserved Lemons, 360g (Pack of 12)",MED19B - 011 Prime,36,4,0.02%,0.06%,45,4,0.02%,0.05%,26.19%,0.00%,2,0,5.56%,0.00%,£71.45,£0.00,2,0
B0CPQ3G6WS,B0CPQ3G6WS,Brown Bag Oak Smoked Chilli Crisps and Smoked Bacon Crisps (2 Boxes),Crisps Bundle - 004 Prime,13,1,0.01%,0.02%,15,1,0.01%,0.01%,93.33%,100.00%,2,1,15.38%,100.00%,£66.01,£32.96,2,1
B0CQ59Q5SB,B0CQ59Q5SB,Heinz Mayonnaise 2.15ltr,MAY31 - 002,28,0,0.01%,0.00%,37,0,0.01%,0.00%,96.88%,0.00%,2,0,7.14%,0.00%,£26.72,£0.00,2,0
B0CSDYD69S,B0CSDYD69S,Milfresh Skimmed Milk Powder 2kg (Pack of 6),MIL13 - 002 Prime,4,0,0.00%,0.00%,5,0,0.00%,0.00%,80.00%,0.00%,2,0,50.00%,0.00%,£142.08,£0.00,2,0
B0CTQWHR9T,B0CTQWHR9T,"Dried Pinto Beans 3kg – Pack of 4 (Total 12kg) – Triple Lion Whole Pinto Beans for Cooking, Soups & Bulk Catering",PUL06 - 003 Prime,8,0,0.00%,0.00%,8,0,0.00%,0.00%,85.71%,0.00%,2,0,25.00%,0.00%,£91.34,£0.00,2,0
B0CTTNW46W,B0CTTNW46W,Brown Bag Aberdeen Angus Beef & Onion Crisps 20 x 40gm,CRI39 - 001,409,6,0.19%,0.10%,545,6,0.19%,0.07%,60.54%,33.33%,2,0,0.49%,0.00%,£36.36,£0.00,2,0
B0CV7S43BR,B0CV7QDSKY,Alpro Coconut Milk For Professionals 1ltr,ALP10 - 007 Prime,16,0,0.01%,0.00%,16,0,0.01%,0.00%,93.75%,0.00%,2,0,12.50%,0.00%,£68.84,£0.00,2,0
B0CVQJFJRY,B0CVQJFJRY,Caterers Pride Tomato Ketchup 4.3kg,CON12 - 001 Prime,17,1,0.01%,0.02%,20,1,0.01%,0.01%,78.95%,0.00%,2,0,11.76%,0.00%,£26.48,£0.00,2,0
B0CW3HJPRJ,B0CW3KN9DT,"Triple Lion Dried Mint 180gm (1, 180gm)",HERMIN001 - 001 Prime,4,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,2,0,50.00%,0.00%,£17.12,£0.00,2,0
B0CW6L5K9L,B0CW6KS7PX,Rummo Premium Italian No. 107 Tagliatelle 500gm (2),RUMMO001 - 002 Prime,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,2,0,200.00%,0.00%,£26.88,£0.00,2,0
B0CX98F88X,B0CX98F88X,Wrapmaster 4500 Baking Parchment Refill 3 x 50 metres (2 Boxes of 3 Rolls),WRA06 - 006 Prime,3,1,0.00%,0.02%,4,2,0.00%,0.02%,100.00%,100.00%,2,2,66.67%,200.00%,£113.40,£113.40,2,2
B0CYM7923G,B0CYM2CJ5C,Rummo - Premium Italian No. 48 FUSILLI - 500gm (2),RUMMO007 - 002 Prime,6,0,0.00%,0.00%,6,0,0.00%,0.00%,83.33%,0.00%,2,0,33.33%,0.00%,£19.64,£0.00,2,0
B0CZ17G94Q,B0CZ17G94Q,Riverdene - Redcurrant Jelly - 2.72kg,CON02B - 001 Prime,20,0,0.01%,0.00%,22,0,0.01%,0.00%,95.45%,0.00%,2,0,10.00%,0.00%,£33.82,£0.00,2,0
B0D1CNNTCL,B0D1CNNTCL,Core - Urinal Blocks - 3kg,CLE16 - 001 Prime,15,0,0.01%,0.00%,18,0,0.01%,0.00%,100.00%,0.00%,2,0,13.33%,0.00%,£49.74,£0.00,2,0
B0D26FZTDK,B0D26FZTDK,Belazu Rose Harissa Paste 130g Pack of 3 - Authentic North African Spice Blend for Exquisite Culinary Creations!,SPI12AA - 008 Prime,14,1,0.01%,0.02%,14,1,0.00%,0.01%,71.43%,0.00%,2,0,14.29%,0.00%,£33.16,£0.00,2,0
B0D2P77RYV,B0D2P2JL9R,Dawn - LEMON Compound - 1kg,COMPOU002 - 001 Prime,5,0,0.00%,0.00%,6,0,0.00%,0.00%,100.00%,0.00%,2,1,40.00%,0.00%,£71.16,£35.58,2,1
B0D2P77RYV,B0D2P5MKZY,Dawn - CARAMEL Compound - 1kg,COMPOU011 - 001 Prime,2,1,0.00%,0.02%,3,1,0.00%,0.01%,100.00%,100.00%,2,2,100.00%,200.00%,£74.72,£74.72,2,2
B0D2PCPCL2,B0D2PBMPHM,Dawn - Authentic American CARROT Cake Mix - 3.5kg,DAWN3.5C - 001 Prime,9,0,0.00%,0.00%,9,0,0.00%,0.00%,88.89%,0.00%,2,0,22.22%,0.00%,£44.12,£0.00,2,0
B0D3J4SG1C,B0D3J4SG1C,Knorr Gravy Meat Granules 1.9kg / 25lt (Pack of 2),GRA13 - 002 Prime,20,1,0.01%,0.02%,27,2,0.01%,0.02%,92.31%,0.00%,2,0,10.00%,0.00%,£87.24,£0.00,2,0
B0D3M55VSM,B0D3M55VSM,St Pierre Pre Sliced Broche Loaf 2 x 500g Bread Soft Sweet Buterry Bread with Welari Thank You Card | (2pack) (1000g),BRE13 - 001 One Day,37,0,0.02%,0.00%,50,0,0.02%,0.00%,61.90%,0.00%,2,0,5.41%,0.00%,£27.42,£0.00,2,0
